transaction_id,customer_id,timestamp,amount,merchant_category,payment_method,device_id,ip_country,is_fraud,fraud_type
f0e41084-ad03-42a5-a6f8-ef4d2a47eab8,CUST_00003,2026-07-26 06:59:39.934005,1880.84,grocery,wallet,DEV_10070,India,0,normal
be16d9f9-02e4-41c1-92b5-942ec1f9f173,CUST_00003,2026-08-08 08:35:39.934011,1532.77,grocery,wallet,DEV_10070,India,0,normal
4bb0a5be-948a-4898-8c1b-cca4c56f449a,CUST_00003,2026-08-22 07:16:39.934017,1438.3,grocery,wallet,DEV_10070,India,0,normal
9144ec33-dae9-4915-b512-072645dcc612,CUST_00003,2026-07-27 14:45:39.934023,1389.83,grocery,wallet,DEV_10070,India,0,normal
ebb108d2-264f-4e2c-9d53-d5a414c0aee0,CUST_00003,2026-07-25 22:13:39.934029,2502.65,grocery,wallet,DEV_10070,India,0,normal
47210d0c-1102-4fb9-b931-5631caab40ee,CUST_00003,2026-07-25 07:02:39.934035,1234.46,grocery,wallet,DEV_10070,India,0,normal
41cc9929-9887-4dec-822c-b3770d7a9039,CUST_00003,2026-08-07 20:29:39.934041,1706.0,grocery,wallet,DEV_10070,India,0,normal
966ede86-2a94-47cc-8b07-20ae5ede361b,CUST_00003,2026-08-16 14:11:39.934047,1543.06,grocery,wallet,DEV_10070,India,0,normal
f0fdd8f4-9414-43aa-afa8-eb8cb921fb0f,CUST_00003,2026-07-30 17:31:39.934053,1680.89,grocery,wallet,DEV_10070,India,0,normal
6ec07020-8d5c-4f49-8e1d-73729af52968,CUST_00003,2026-08-04 00:39:39.934059,1747.83,grocery,wallet,DEV_10070,India,0,normal
59861452-9f1f-404e-a6fd-d24f953f4283,CUST_00004,2026-08-06 15:49:39.934067,263.17,healthcare,upi,DEV_04186,India,0,normal
ab2f3e80-d352-426d-a1e2-b0b88aa9eed6,CUST_00004,2026-08-08 20:03:39.934074,298.87,healthcare,upi,DEV_04186,India,0,normal
57435d73-fab3-47c7-bc8b-0780e442f61b,CUST_00004,2026-08-22 01:07:39.934080,398.19,healthcare,upi,DEV_04186,India,0,normal
a2d4effc-9208-4e28-8c7e-0e09e08c6dda,CUST_00004,2026-07-26 07:32:39.934086,354.13,healthcare,upi,DEV_04186,India,0,normal
9e1ad2a6-3340-48bc-a4a1-4360f68deaa7,CUST_00004,2026-08-01 03:23:39.934092,480.12,healthcare,upi,DEV_04186,India,0,normal
625e8a70-5662-4459-b197-4465840d502d,CUST_00004,2026-08-15 19:22:39.934098,550.05,healthcare,upi,DEV_04186,India,0,normal
12c5a05c-51bd-4c6c-9528-873361fe7fe0,CUST_00004,2026-08-19 16:06:39.934104,365.12,healthcare,upi,DEV_04186,India,0,normal
da8fbe01-f95b-4868-ba49-d603bcb00b63,CUST_00004,2026-08-01 22:22:39.934110,356.89,healthcare,upi,DEV_04186,India,0,normal
fbb87dc8-e249-4e5c-85b7-e704faa3c14b,CUST_00004,2026-08-22 09:32:39.934116,409.68,healthcare,upi,DEV_04186,India,0,normal
61eb63f0-aca7-4b76-ac5d-ea4fdd210855,CUST_00004,2026-08-02 09:25:39.934122,310.08,healthcare,upi,DEV_04186,India,0,normal
41b291c5-cc0a-4ef7-bd66-b31f713ffa4a,CUST_00005,2026-08-15 14:42:39.934128,261.67,travel,wallet,DEV_11572,India,0,normal
c093215c-d641-4770-9926-6f62787b8111,CUST_00005,2026-08-05 14:40:39.934133,646.05,travel,wallet,DEV_11572,India,0,normal
c4865c8a-c58b-4f04-af63-892133c251c2,CUST_00005,2026-07-24 09:56:39.934139,3556.9508881780653,travel,wallet,DEV_11572,India,1,unusual_amount
225d5dc2-f97f-4e1f-b5ec-5639a1493d7c,CUST_00005,2026-08-05 10:14:39.934145,712.86,travel,wallet,DEV_11572,India,0,normal
8a813e13-d965-43fe-949e-cd01e3e90fcd,CUST_00005,2026-07-25 09:35:39.934151,692.12,travel,wallet,DEV_11572,India,0,normal
5b7b39e4-87f1-4e14-bd94-b7304a38c55f,CUST_00005,2026-08-13 18:50:39.934157,901.37,travel,wallet,DEV_11572,India,0,normal
416b489c-a69d-4972-88c6-4bfb7d146242,CUST_00005,2026-08-21 22:54:39.934163,432.75,travel,wallet,DEV_11572,India,0,normal
4b86f213-b2d7-4738-8604-b73613769432,CUST_00005,2026-08-02 08:46:39.934169,701.3,travel,wallet,DEV_11572,India,0,normal
b8a96ec0-c693-464e-8309-06647fec3304,CUST_00005,2026-08-08 05:53:39.934175,722.91,travel,wallet,DEV_11572,India,0,normal
1f92b7fe-0d46-4192-a5f2-2dee6a325b19,CUST_00005,2026-07-30 13:53:39.934181,612.37,travel,wallet,DEV_11572,India,0,normal
b3c217b4-da01-4029-93f4-816c75234608,CUST_00006,2026-08-13 15:03:39.934187,712.08,healthcare,netbanking,DEV_02068,India,0,normal
0c97467f-aee0-480a-9b15-d8f13049bce6,CUST_00006,2026-07-24 03:54:39.934194,492.03,healthcare,netbanking,DEV_02068,India,0,normal
ef2c5efe-227b-46c5-b534-fd39fd17ff77,CUST_00006,2026-07-29 18:13:39.934200,588.39,healthcare,netbanking,DEV_02068,India,0,normal
d48ca7b4-2c71-4f00-99c0-85a5e7e1647a,CUST_00006,2026-08-17 14:41:39.934207,503.32,healthcare,netbanking,DEV_02068,India,0,normal
d0594391-61b7-4a74-a6fc-d0833e29997c,CUST_00006,2026-08-06 03:44:39.934213,521.3,healthcare,netbanking,DEV_02068,India,0,normal
e9357443-b21e-4569-84a2-5441ef6ea3dc,CUST_00006,2026-08-11 19:07:39.934225,474.63,healthcare,netbanking,DEV_02068,India,0,normal
487b9a66-3f12-466f-aa2d-5e4b3181b5c7,CUST_00006,2026-08-14 23:44:39.934230,372.32,healthcare,netbanking,DEV_02068,India,0,normal
42b5f11d-fd0f-446c-ba8b-36a491fd148e,CUST_00006,2026-07-30 20:32:39.934236,954.6,healthcare,netbanking,DEV_02068,India,0,normal
8aa1fd17-40b9-4f15-ae4a-99fc4cf83865,CUST_00006,2026-08-12 17:01:39.934243,708.44,healthcare,netbanking,DEV_02068,India,0,normal
b4b8f793-31c9-4bde-8315-84a41aa79d5f,CUST_00006,2026-08-23 03:01:39.934249,555.29,healthcare,netbanking,DEV_02068,India,0,normal
fd9afeb2-7c7d-41f2-94bf-ce099f48bb53,CUST_00007,2026-08-08 12:06:39.934255,659.57,travel,netbanking,DEV_12735,India,0,normal
73df713c-f0a3-40bf-9d0a-5967683697f2,CUST_00007,2026-08-20 17:02:39.934261,1255.48,travel,netbanking,DEV_12735,India,0,normal
d27c845d-4955-4c5d-b7cb-90c141e30cbc,CUST_00007,2026-08-17 05:38:39.934267,775.55,travel,netbanking,DEV_12735,India,0,normal
f9783494-e26b-4dc7-98af-e2952d673e75,CUST_00007,2026-08-12 00:55:39.934274,1008.38,travel,netbanking,DEV_12735,India,0,normal
8f30f46f-4354-4f3e-a6af-1cb8d4259f79,CUST_00007,2026-08-02 14:57:39.934280,1183.89,travel,netbanking,DEV_12735,India,0,normal
ba91f8e6-d49e-4b12-852d-e95fbfb606bd,CUST_00007,2026-07-31 19:30:39.934286,725.77,travel,netbanking,DEV_12735,India,0,normal
7e6fb1d3-89ab-4065-abb9-61214ba02bf9,CUST_00007,2026-07-29 19:45:39.934292,770.61,travel,netbanking,DEV_12735,India,0,normal
20ab1e03-b849-4e40-a138-9ed70f03caed,CUST_00007,2026-08-16 05:25:39.934298,641.32,travel,netbanking,DEV_12735,India,0,normal
5ed37294-fe83-4532-86be-3e0a661ad14c,CUST_00007,2026-08-02 05:09:39.934304,310.26,travel,netbanking,DEV_12735,India,0,normal
dd957d78-a79c-4858-bd20-6b343e201c81,CUST_00007,2026-08-20 07:35:39.934310,661.88,travel,netbanking,DEV_12735,India,0,normal
d44612af-c47d-47e2-b61a-983367b09093,CUST_00008,2026-08-17 06:27:39.934317,2245.92,healthcare,card,DEV_06372,India,0,normal
c2c72369-7a89-47b9-9d07-527cf0ec68bd,CUST_00008,2026-08-15 12:38:39.934324,1734.34,healthcare,card,DEV_06372,India,0,normal
ba3f0e67-2725-49cc-9737-4cb5d2720df0,CUST_00008,2026-08-17 09:05:39.934331,2065.04,healthcare,card,DEV_06372,India,0,normal
e3a3916f-d99c-4657-8f73-dd0a8fcfe5d6,CUST_00008,2026-07-26 09:17:39.934337,1279.32,healthcare,card,DEV_06372,India,0,normal
f2279a6d-ab15-454f-9d6d-2be4fd4acdfb,CUST_00008,2026-08-06 08:16:39.934343,207.67,healthcare,card,DEV_06372,India,0,normal
a67c91b5-d8b6-4a0f-bbc9-6db449f458fd,CUST_00008,2026-07-24 14:34:39.934350,1413.78,healthcare,card,DEV_06372,India,0,normal
348f1441-233a-4513-bc8f-344bf2e7ade4,CUST_00008,2026-08-21 11:35:39.934357,1181.85,healthcare,card,DEV_06372,India,0,normal
5070e79f-2f24-4942-a6b5-9789d1399630,CUST_00008,2026-08-20 10:49:39.934363,1227.9,healthcare,card,DEV_06372,India,0,normal
e88af9c2-02a0-4e25-a28d-53fa89b6e890,CUST_00008,2026-08-13 22:54:39.934369,1501.04,healthcare,card,DEV_06372,India,0,normal
83adce45-21fd-4666-84ab-da62d867ed3f,CUST_00008,2026-08-13 21:32:39.934375,1044.97,healthcare,card,DEV_06372,India,0,normal
94615cc0-84d2-4fef-aee9-553e2d4c3984,CUST_00009,2026-08-15 17:39:39.934381,563.94,fashion,wallet,DEV_04151,India,0,normal
6d7d045a-9431-42a8-8264-dd903c030de8,CUST_00009,2026-07-31 09:13:39.934388,236.78,fashion,wallet,DEV_04151,India,0,normal
ce7ac7e6-726c-4f5e-82e4-7ca015e1ebc8,CUST_00009,2026-08-17 01:34:39.934394,411.88,fashion,wallet,UNKNOWN_70171,India,1,new_device
967c987f-6721-414f-a94a-aaca9bc7884d,CUST_00009,2026-07-24 15:31:39.934400,518.9,fashion,wallet,DEV_04151,India,0,normal
5161df32-ddd4-4041-a7cb-027cc9cbf809,CUST_00009,2026-08-01 15:34:39.934406,425.44,fashion,wallet,DEV_04151,India,0,normal
92865e5e-5c97-46de-a584-b6ac1ac6a8d9,CUST_00009,2026-08-07 05:44:39.934412,562.07,fashion,wallet,DEV_04151,India,0,normal
c356577a-2884-4f07-823b-bdf43114de07,CUST_00009,2026-07-24 04:16:39.934418,615.13,fashion,wallet,DEV_04151,India,0,normal
947c723e-f186-44b0-adaa-382e52aba7b4,CUST_00009,2026-08-13 10:30:39.934424,387.9,fashion,wallet,DEV_04151,India,0,normal
95014c53-d535-4ba7-b304-2c41215810f9,CUST_00009,2026-07-28 23:21:39.934430,403.61,fashion,wallet,DEV_04151,India,0,normal
2c1e7639-d0a2-4605-ab2d-d9c7a2b2a0d5,CUST_00009,2026-07-25 18:41:39.934436,740.83,fashion,wallet,DEV_04151,India,0,normal
562bfd2f-9a73-4e62-bc4f-5fcdde9b6e7a,CUST_00010,2026-08-21 12:00:39.934444,1207.77,travel,wallet,DEV_09102,India,0,normal
38a5dcec-5056-4cde-a5b5-35c9e9890cd1,CUST_00010,2026-08-15 11:48:39.934450,1572.56,travel,wallet,DEV_09102,India,0,normal
4d1e4bdb-702a-4a1d-9fb2-a40f057cf8f1,CUST_00010,2026-08-10 09:03:39.934455,1517.44,travel,wallet,DEV_09102,India,0,normal
bd2e8d79-376e-4b18-aa15-fb701bb9b70f,CUST_00010,2026-08-04 07:02:39.934462,1121.57,travel,wallet,DEV_09102,India,0,normal
2b435861-4abe-435a-8598-2bc487098a7f,CUST_00010,2026-08-21 20:06:39.934467,894.22,travel,wallet,DEV_09102,India,0,normal
8b8e2078-b62e-4f9d-a0be-8c36512780b4,CUST_00010,2026-08-02 12:35:39.934473,1317.45,travel,wallet,DEV_09102,India,0,normal
ecfb5948-224a-424a-98d0-afd779e7b5fe,CUST_00010,2026-08-07 00:44:39.934479,1072.45,travel,wallet,DEV_09102,India,0,normal
99c9832d-ba0c-40b1-9027-814f7d9877f4,CUST_00010,2026-08-20 06:33:39.934485,1714.3,travel,wallet,DEV_09102,India,0,normal
730da7a3-30e3-4dfe-a992-76bd497c1417,CUST_00010,2026-08-12 19:32:39.934491,1236.2,travel,wallet,DEV_09102,India,0,normal
9f7e843a-a3bf-4d8c-abe3-650fb4ff48cc,CUST_00010,2026-08-02 10:52:39.934497,1151.89,travel,wallet,DEV_09102,India,0,normal
42a583fe-a7fd-493c-993a-5461c7c477a3,CUST_00011,2026-08-01 08:57:39.934503,822.28,healthcare,card,DEV_13624,India,0,normal
960b542f-d615-4ae2-8047-1b0ea72903d5,CUST_00011,2026-07-29 07:08:39.934509,986.92,healthcare,card,DEV_13624,India,0,normal
7a553801-685b-48cb-88f2-1e147f47ef8d,CUST_00011,2026-08-08 09:18:39.934515,1551.17,healthcare,card,DEV_13624,India,0,normal
05283f5c-b1df-4d13-837a-39fa197f6d6f,CUST_00011,2026-08-03 04:15:39.934520,699.96,healthcare,card,DEV_13624,India,0,normal
92eae32c-4103-4739-a347-ecbe72a30a2f,CUST_00011,2026-07-30 20:21:39.934526,1368.04,healthcare,card,DEV_13624,India,0,normal
d5f647fd-27b0-4a8b-888f-14122448339d,CUST_00011,2026-08-20 08:43:39.934532,409.1,healthcare,card,DEV_13624,India,0,normal
4921d0dd-dd58-4c94-850b-762b3a56bc03,CUST_00011,2026-08-14 16:48:39.934538,1326.32,healthcare,card,DEV_13624,India,0,normal
00c7c9e9-38bc-40a6-b316-b9e0c34aed31,CUST_00011,2026-08-17 20:43:39.934544,1095.85,healthcare,card,DEV_13624,India,0,normal
e69268ff-86d6-4762-aad4-24bbff909f3c,CUST_00011,2026-08-13 04:04:39.934550,1016.7,healthcare,card,DEV_13624,India,0,normal
9a49f470-615c-402b-a40d-f1411e130163,CUST_00011,2026-08-20 17:52:39.934558,824.48,healthcare,card,DEV_13624,India,0,normal
0fc9a853-da40-45fd-983a-0d28d11fa50d,CUST_00012,2026-08-08 15:34:39.934564,3253.12,fashion,upi,DEV_03401,India,0,normal
f34bc5fd-4e22-4e10-858b-81932ce21c14,CUST_00012,2026-07-29 03:00:39.934570,3564.55,fashion,upi,DEV_03401,India,0,normal
89735364-7f82-4db5-b0bb-2183e54fcf12,CUST_00012,2026-08-10 13:24:39.934576,3893.84,fashion,upi,DEV_03401,India,0,normal
2beec6eb-e9da-408b-a529-8b8f3318ec6b,CUST_00012,2026-08-03 13:36:39.934582,2701.77,fashion,upi,DEV_03401,India,0,normal
b3cc6b70-d2c2-43d0-bbff-58bdded26eea,CUST_00012,2026-08-15 17:40:39.934588,1626.36,fashion,upi,DEV_03401,India,0,normal
fb8a1432-675c-49d0-a8df-e3d9db87f329,CUST_00012,2026-08-12 15:06:39.934594,2855.87,fashion,upi,DEV_03401,India,0,normal
f1497c00-2b09-44b9-944a-5b2656ecd601,CUST_00012,2026-07-28 13:24:39.934600,2591.59,fashion,upi,DEV_03401,India,0,normal
99203f91-932a-45d8-9c61-bc011d113983,CUST_00012,2026-08-03 03:00:39.934608,3094.92,fashion,upi,DEV_03401,India,0,normal
849ab922-2c63-421f-b446-e4e5cc730cc5,CUST_00012,2026-08-15 07:07:39.934614,2909.98,fashion,upi,DEV_03401,India,0,normal
8452e0e6-04a1-4244-9137-4a552705eaca,CUST_00012,2026-08-13 14:05:39.934619,650.0,fashion,upi,DEV_03401,India,0,normal
82e93ed8-4371-441c-bd7a-309f3ecbc9cd,CUST_00013,2026-08-09 08:08:39.934626,493.62,grocery,wallet,DEV_06943,India,0,normal
4055dc03-efe8-45a5-8814-e4bfbb320bc6,CUST_00013,2026-08-23 19:36:39.934632,887.94,grocery,wallet,DEV_06943,India,0,normal
c4da9041-b48a-492e-8158-03cea6f42816,CUST_00013,2026-08-19 04:01:39.934639,821.16,grocery,wallet,DEV_06943,India,1,odd_hour
e34f7e06-78ec-4cb1-9ef4-eb8643065962,CUST_00013,2026-08-01 01:30:39.934645,1348.33,grocery,wallet,DEV_06943,India,0,normal
53347561-f2fb-4e17-977e-b6fe8f25dbfb,CUST_00013,2026-08-18 12:17:39.934651,835.07,grocery,wallet,DEV_06943,India,0,normal
cfa8a7c3-a697-4546-9d4c-660b8d7e37a2,CUST_00013,2026-08-18 03:32:39.934657,891.49,grocery,wallet,DEV_06943,India,0,normal
57b0b136-f447-41cf-92aa-f24468a76690,CUST_00013,2026-08-13 12:58:39.934663,1183.22,grocery,wallet,DEV_06943,India,0,normal
5163d7db-daf7-48da-93c5-7d35ba9fbcde,CUST_00013,2026-08-09 08:12:39.934669,868.99,grocery,wallet,DEV_06943,India,0,normal
de30ece2-4435-4fc1-b385-45d550a899d3,CUST_00013,2026-07-24 18:25:39.934674,628.91,grocery,wallet,DEV_06943,India,0,normal
fa98acc0-32da-4991-9062-4e93ffa0bea2,CUST_00013,2026-07-24 12:11:39.934682,416.18,grocery,wallet,DEV_06943,India,0,normal
7e3b79d2-18ae-40d7-8bfe-8b2e221fc3b3,CUST_00014,2026-08-05 16:23:39.934688,1223.6,healthcare,wallet,DEV_05367,India,0,normal
5ac6e10d-39eb-486f-9c7c-7b007c1b95b2,CUST_00014,2026-08-19 17:36:39.934694,1763.66,healthcare,wallet,DEV_05367,India,0,normal
f5d1e876-0316-460c-8663-fa5463536c46,CUST_00014,2026-08-18 00:28:39.934701,1996.52,healthcare,wallet,DEV_05367,India,0,normal
52e475a6-3317-431a-801d-19b7b4107a69,CUST_00014,2026-08-04 03:11:39.934707,1484.99,healthcare,wallet,DEV_05367,India,1,odd_hour
4e3b36a4-c9b3-4545-82ae-c80a3e13fc0f,CUST_00014,2026-07-25 14:31:39.934713,13174.555460019687,healthcare,wallet,DEV_05367,India,1,unusual_amount
0116b785-9308-4f6d-b446-1f9e998ebdc4,CUST_00014,2026-08-13 01:00:39.934719,2440.61,healthcare,wallet,DEV_05367,India,0,normal
e8125cd7-d55a-49d9-b4a2-8c82f716f834,CUST_00014,2026-08-11 18:37:39.934725,1553.39,healthcare,wallet,DEV_05367,India,0,normal
f7132ce0-9fcb-48d0-9a52-9131fd70380b,CUST_00014,2026-08-07 00:24:39.934731,2161.98,healthcare,wallet,DEV_05367,India,0,normal
3d148b11-794b-422c-8a43-53741c8808c5,CUST_00014,2026-08-04 17:23:39.934736,1391.25,healthcare,wallet,DEV_05367,India,0,normal
f1d4b45a-2820-4b59-82e3-14bfca77ec83,CUST_00014,2026-08-16 10:16:39.934744,1122.09,healthcare,wallet,DEV_05367,India,0,normal
ee33b75f-500c-4c48-bd3c-43a3cd481c70,CUST_00015,2026-08-16 11:52:39.934750,504.69,travel,netbanking,DEV_05297,India,0,normal
0984287c-a8eb-4e6a-b408-b734731091b6,CUST_00015,2026-08-17 15:56:39.934756,541.43,travel,netbanking,DEV_05297,India,0,normal
033d9a70-1ffd-4b74-a360-2d1dcbb4a9de,CUST_00015,2026-08-12 05:09:39.934762,508.74,travel,netbanking,DEV_05297,India,0,normal
bea16a70-b22a-4229-b3f7-6dc59c6feed0,CUST_00015,2026-08-01 06:24:39.934768,626.6,travel,netbanking,DEV_05297,India,0,normal
f9d9c17a-0227-4db7-b866-898ac8536df2,CUST_00015,2026-08-16 20:19:39.934774,551.18,travel,netbanking,DEV_05297,India,0,normal
b584a942-8d0f-4591-be6d-1624a11b9c41,CUST_00015,2026-08-05 01:39:39.934779,359.77,travel,netbanking,DEV_05297,India,0,normal
96a41451-2a74-465f-b48d-22f47ce93ffe,CUST_00015,2026-07-29 01:58:39.934785,382.16,travel,netbanking,DEV_05297,India,0,normal
71a04fae-f50c-4588-aab7-a329760f4439,CUST_00015,2026-08-19 03:56:39.934791,611.5,travel,netbanking,DEV_05297,India,0,normal
351b2ae3-21df-4fa4-9682-173bd90f575f,CUST_00015,2026-08-03 23:45:39.934798,470.43,travel,netbanking,DEV_05297,India,0,normal
c5ce30d9-4ea2-4761-b4e3-5a9acb070ed2,CUST_00015,2026-07-31 14:40:39.934805,460.1,travel,netbanking,DEV_05297,India,0,normal
eddb1567-d336-4f19-9625-126806ec9d3e,CUST_00016,2026-08-03 03:46:39.934811,1037.17,healthcare,wallet,DEV_04258,India,1,odd_hour
69703ef4-b34d-4bf3-9423-b05991101f79,CUST_00016,2026-08-04 00:45:39.934817,601.43,healthcare,wallet,DEV_04258,India,0,normal
c3673122-cdcb-4b8d-8b87-da1506aefb62,CUST_00016,2026-07-30 04:12:39.934823,635.69,healthcare,wallet,DEV_04258,India,0,normal
7238bb0f-476b-475d-a537-45f279ff8073,CUST_00016,2026-07-26 23:19:39.934829,882.23,healthcare,wallet,DEV_04258,India,0,normal
df51621f-fdad-4da5-93f9-ac80e0ff15ac,CUST_00016,2026-08-23 01:04:39.934835,1043.0,healthcare,wallet,DEV_04258,India,0,normal
d14786cf-235e-4706-a268-8e22d54fdaaa,CUST_00016,2026-08-20 09:59:39.934845,648.14,healthcare,wallet,DEV_04258,India,0,normal
d34b5723-40d0-4580-b66a-f72d4ea08420,CUST_00016,2026-08-15 11:43:39.934863,894.1,healthcare,wallet,DEV_04258,India,0,normal
834b9b7a-fff8-4964-bc9a-c5ff3956f677,CUST_00016,2026-08-18 17:17:39.934902,976.79,healthcare,wallet,DEV_04258,India,0,normal
e6b80fbb-4eb1-4543-b881-2f4063047a60,CUST_00016,2026-08-22 14:08:39.934927,741.13,healthcare,wallet,DEV_04258,India,0,normal
bb8d1240-be73-47b3-b4dc-22a4fbe3901b,CUST_00016,2026-08-20 17:02:39.934941,796.56,healthcare,wallet,DEV_04258,India,0,normal
b758cc44-96bb-4999-808e-6dd7f0a28e88,CUST_00017,2026-08-16 22:48:39.934955,2378.64,travel,wallet,DEV_05971,India,0,normal
bfcf6958-96da-4088-bb73-b1ccb0431cc3,CUST_00017,2026-08-21 20:30:39.934976,2729.07,travel,wallet,DEV_05971,India,0,normal
bfca4e5d-46ef-4a22-8f03-e7808b652712,CUST_00017,2026-07-31 17:36:39.934989,1393.52,travel,wallet,DEV_05971,India,0,normal
cd106a41-e6e3-4318-afea-0173f58a9a11,CUST_00017,2026-08-14 00:19:39.935005,1232.5,travel,wallet,DEV_05971,India,0,normal
68f227ef-a9c0-4d8c-8923-506487cecf1c,CUST_00017,2026-08-05 15:49:39.935012,3065.85,travel,wallet,DEV_05971,India,0,normal
10ef460f-8104-4cfa-97fa-a4b4ed10bc74,CUST_00017,2026-08-07 01:06:39.935018,2331.96,travel,wallet,DEV_05971,India,0,normal
cb54ebd9-14f2-4511-8ecb-497ca2465905,CUST_00017,2026-08-10 01:50:39.935024,19488.99233857554,travel,wallet,DEV_05971,India,1,unusual_amount
3b4d955a-e5f0-4357-b1ce-b20a850ba6d2,CUST_00017,2026-07-24 02:09:39.935031,2949.26,travel,wallet,DEV_05971,India,0,normal
70cfdb1c-6463-4548-a817-40f98948237c,CUST_00017,2026-07-30 04:46:39.935045,3086.9,travel,wallet,DEV_05971,India,0,normal
44f7ab3e-aba6-4e51-958c-54161be42d1b,CUST_00017,2026-07-31 20:17:39.935053,1740.75,travel,wallet,DEV_05971,India,0,normal
80b690bd-b71f-40fc-bd1d-ee9e502f3158,CUST_00018,2026-08-03 21:07:39.935061,966.23,fashion,upi,DEV_03419,India,0,normal
fba450d1-624a-47c2-9cac-928ba9d0eeed,CUST_00018,2026-08-04 01:22:39.935068,1404.13,fashion,upi,DEV_03419,India,0,normal
76a013d7-fad6-41fb-9b63-9fc035046532,CUST_00018,2026-08-20 18:25:39.935075,1404.41,fashion,upi,DEV_03419,India,0,normal
e04f8902-5e5c-498c-adf3-4981076d33b3,CUST_00018,2026-08-18 13:19:39.935083,1432.26,fashion,upi,DEV_03419,India,0,normal
5554a2da-58f6-4644-9ee4-d5ed0341d56c,CUST_00018,2026-08-19 08:42:39.935090,1401.31,fashion,upi,DEV_03419,India,0,normal
7c8e247c-8412-4c05-920d-d6ad359b7e19,CUST_00018,2026-08-04 03:44:39.935101,999.82,fashion,upi,DEV_03419,India,0,normal
fd1678fc-f507-47ad-850c-b2d42288dc4a,CUST_00018,2026-08-20 17:12:39.935108,1699.87,fashion,upi,DEV_03419,India,0,normal
16aa1f49-8b5f-4a8b-8698-e4938168cf1a,CUST_00018,2026-07-24 23:09:39.935115,1236.26,fashion,upi,DEV_03419,India,0,normal
af333895-45e1-4247-834b-b4d063d3611f,CUST_00018,2026-08-01 00:41:39.935120,1383.19,fashion,upi,DEV_03419,India,0,normal
90e7993b-c20a-4d44-ad8d-d1782684d2c1,CUST_00018,2026-07-28 11:34:39.935126,1343.3,fashion,upi,DEV_03419,India,0,normal
3ae95eaa-9dd2-453e-a189-19bee8d11b77,CUST_00019,2026-08-13 05:04:39.935134,248.87,travel,wallet,DEV_00318,India,0,normal
